School Code,District Code,Region,Grade 2012,Ach 2012,Grth 2012,Grade 2011,Ach 2011,Grth 2011,Grade 2010,Ach 2010,Grth 2010,FRL 2012,FRL 2011,FRL 2010,Asian 2012,Black 2012,hisp 2012,White 2012,Asian 2011,Black 2011,hisp 2011,White 2011,Asian 2010,Black 2010,hisp 2010,White 2010
7500,30,Metro,1,3,3,1,4,2,1,4,1,90.08%,90.3%,90.3%,0.005607477,0.01682243,0.824299065,0.136448598,0.006622517,0.022075055,0.838852097,0.123620309,0.006622517,0.022075055,0.838852097,0.123620309
5688,1550,North Central,12,10,10,12,10,12,12,10,12,14.38%,15.2%,15.2%,0.026369168,0.00811359,0.07505071,0.853955375,0.038610039,0.011583012,0.094594595,0.826254826,0.038610039,0.011583012,0.094594595,0.826254826
1362,900,Metro,7,7,8,7,7,7,7,9,7,20.21%,16.8%,16.8%,0.014583333,0.016666667,0.166666667,0.7625,0.012,0.014,0.142,0.806,0.012,0.014,0.142,0.806
5460,1030,Pikes Peak,6,8,6,6,8,5,6,8,6,30.84%,24.1%,24.1%,0.014830508,0.008474576,0.120762712,0.790254237,0.007009346,0.004672897,0.119158879,0.810747664,0.007009346,0.004672897,0.119158879,0.810747664
7513,1010,Pikes Peak,6,8,6,6,8,5,7,10,6,45.95%,47.2%,47.2%,0.013333333,0.057777778,0.177777778,0.682222222,0.009153318,0.061784897,0.215102975,0.636155606,0.009153318,0.061784897,0.215102975,0.636155606
9562,990,Pikes Peak,5,6,5,4,6,5,6,6,6,54.49%,51.4%,51.4%,0.012526096,0.091858038,0.256784969,0.534446764,0.016216216,0.108108108,0.22972973,0.572972973,0.016216216,0.108108108,0.22972973,0.572972973
7517,920,Metro,6,9,6,9,9,7,6,9,6,27.42%,23.8%,23.8%,0.005540166,0.005540166,0.105263158,0.83933518,0.005181347,0,0.069948187,0.901554404,0.005181347,0,0.069948187,0.901554404
7518,140,Metro,10,10,10,12,12,10,10,10,9,13.09%,11.7%,11.7%,0.036117381,0.006772009,0.101580135,0.819413093,0.022573363,0.006772009,0.103837472,0.826185102,0.022573363,0.006772009,0.103837472,0.826185102
1377,2700,Pikes Peak,10,9,11,9,9,7,9,9,9,20.45%,18.9%,18.9%,0.004728132,0.002364066,0.210401891,0.739952719,0,0,0.199063232,0.735362998,0,0,0.199063232,0.735362998
3426,880,Metro,2,1,5,5,1,7,4,1,6,83.98%,96.1%,96.1%,0.007142857,0.25,0.478571429,0.207142857,0.009433962,0.264150943,0.599056604,0.075471698,0.009433962,0.264150943,0.599056604,0.075471698
1382,140,Metro,8,7,6,6,6,6,9,6,10,45.79%,53.1%,53.1%,0.017612524,0.021526419,0.305283757,0.596868885,0.031894934,0.024390244,0.305816135,0.587242026,0.031894934,0.024390244,0.305816135,0.587242026
3985,1040,Pikes Peak,4,6,3,6,6,4,7,7,6,35.67%,30.8%,30.8%,0.043814433,0.020618557,0.211340206,0.62628866,0.034391534,0.037037037,0.19047619,0.648148148,0.034391534,0.037037037,0.19047619,0.648148148
7528,480,Metro,9,7,9,7,6,6,6,7,5,29.86%,32.1%,32.1%,0.044444444,0.008888889,0.235555556,0.684444444,0.051282051,0.013986014,0.214452214,0.699300699,0.051282051,0.013986014,0.214452214,0.699300699
7529,1420,Metro,9,9,9,9,9,9,9,9,7,21.71%,22.9%,22.9%,0.11627907,0,0.191860465,0.625968992,0.113793103,0.001724138,0.175862069,0.637931034,0.113793103,0.001724138,0.175862069,0.637931034
7530,2700,Pikes Peak,7,8,6,6,6,6,6,7,6,48.87%,46.8%,46.8%,0.011976048,0.005988024,0.152694611,0.784431138,0.009375,0.009375,0.153125,0.79375,0.009375,0.009375,0.153125,0.79375
1388,20,Metro,6,5,6,6,6,6,6,6,6,55.29%,53.4%,53.4%,0.057268722,0.011013216,0.405286344,0.508810573,0.035490605,0,0.386221294,0.565762004,0.035490605,0,0.386221294,0.565762004
4138,1010,Pikes Peak,11,9,9,9,9,8,10,12,9,43.42%,37.1%,37.1%,0.009677419,0.012903226,0.212903226,0.709677419,0.009345794,0.015576324,0.202492212,0.738317757,0.009345794,0.015576324,0.202492212,0.738317757
1400,880,Metro,1,3,1,2,4,3,3,3,3,80.92%,77.8%,77.8%,0.020754717,0.030188679,0.732075472,0.186792453,0.024344569,0.018726592,0.722846442,0.213483146,0.024344569,0.018726592,0.722846442,0.213483146
6036,2740,Southwest,5,5,5,5,5,6,6,6,6,81.95%,79.1%,79.1%,0,0.00295858,0.73964497,0.218934911,0,0.003030303,0.763636364,0.196969697,0,0.003030303,0.763636364,0.196969697
3450,1420,Metro,7,6,8,9,6,9,9,7,9,62.35%,56.1%,56.1%,0.031372549,0.003921569,0.301960784,0.611764706,0.033210332,0.003690037,0.324723247,0.58302583,0.033210332,0.003690037,0.324723247,0.58302583
3306,1390,Southeast,1,6,1,5,6,1,6,7,1,74.42%,68.9%,68.9%,0,0.010204082,0.714285714,0.275510204,0.023255814,0.011627907,0.697674419,0.186046512,0.023255814,0.011627907,0.697674419,0.186046512
865,1560,North Central,8,6,7,6,6,6,5,6,6,61.29%,58.4%,58.4%,0.004608295,0.004608295,0.267281106,0.69124424,0.012,0.004,0.26,0.712,0.012,0.004,0.26,0.712
9600,140,Metro,12,12,9,12,12,9,12,13,9,6.25%,6.4%,6.4%,0.032051282,0.004807692,0.060897436,0.865384615,0.033546326,0.00798722,0.07827476,0.841853035,0.033546326,0.00798722,0.07827476,0.841853035
7554,880,Metro,6,5,8,7,5,9,8,5,9,84.35%,78.8%,78.8%,0.046941679,0.017069701,0.746799431,0.156472262,0.046476762,0.008995502,0.752623688,0.170914543,0.046476762,0.008995502,0.752623688,0.170914543
1412,2810,Southwest,3,2,5,3,3,6,1,1,5,96.11%,91.2%,91.2%,0,0,0.938709677,0.035483871,0,0,0.930313589,0.048780488,0,0,0.930313589,0.048780488
7558,180,Metro,6,1,7,5,2,6,5,2,6,84.99%,86.4%,86.4%,0.057654076,0.258449304,0.568588469,0.067594433,0.048728814,0.230932203,0.599576271,0.082627119,0.048728814,0.230932203,0.599576271,0.082627119
7559,130,Metro,6,6,6,6,6,6,6,6,6,41.75%,39.9%,39.9%,0.047368421,0.161403509,0.240350877,0.461403509,0.059964727,0.134038801,0.259259259,0.458553792,0.059964727,0.134038801,0.259259259,0.458553792
8776,880,Metro,6,6,6,5,6,5,6,6,6,36.64%,39.3%,39.3%,0.030368764,0.082429501,0.195227766,0.603036876,0.016470588,0.089411765,0.230588235,0.569411765,0.016470588,0.089411765,0.230588235,0.569411765
7562,900,Metro,12,12,10,9,10,10,11,11,10,2.77%,2.3%,2.3%,0.045060659,0.012131716,0.093587522,0.812824957,0.047463175,0.009819967,0.091653028,0.821603928,0.047463175,0.009819967,0.091653028,0.821603928
3470,1010,Pikes Peak,6,6,7,6,6,5,5,6,5,60.42%,55.9%,55.9%,0.015625,0.119791667,0.208333333,0.567708333,0.016759777,0.083798883,0.223463687,0.581005587,0.016759777,0.083798883,0.223463687,0.581005587
3471,180,Metro,5,5,6,5,5,5,6,5,9,55.79%,48.7%,48.7%,0.076490439,0.178852643,0.509561305,0.186726659,0.12164297,0.187993681,0.439178515,0.2164297,0.12164297,0.187993681,0.439178515,0.2164297
1426,30,Metro,3,1,6,4,2,6,4,3,6,90.25%,86.9%,86.9%,0.003205128,0.03525641,0.826923077,0.131410256,0.001577287,0.033123028,0.826498423,0.134069401,0.001577287,0.033123028,0.826498423,0.134069401
9620,120,Metro,4,5,5,3,4,3,1,5,3,79.34%,78.3%,78.3%,0.012396694,0.016528926,0.603305785,0.32231405,0.02173913,0.034782609,0.591304348,0.282608696,0.02173913,0.034782609,0.591304348,0.282608696
3478,880,Metro,6,2,9,3,2,5,5,1,7,96.92%,97.1%,97.1%,0.022633745,0.004115226,0.919753086,0.041152263,0.027027027,0.004158004,0.916839917,0.037422037,0.027027027,0.004158004,0.916839917,0.037422037
9623,880,Metro,12,11,10,9,9,10,9,8,9,16.17%,17.2%,17.2%,0.02685422,0.103580563,0.117647059,0.698209719,0.027925532,0.11037234,0.11037234,0.691489362,0.027925532,0.11037234,0.11037234,0.691489362
9624,130,Metro,13,13,10,12,13,12,11,12,9,3.33%,4.0%,4.0%,0.137037037,0.012962963,0.07037037,0.727777778,0.125912409,0.018248175,0.076642336,0.731751825,0.125912409,0.018248175,0.076642336,0.731751825
3482,1020,Pikes Peak,10,12,9,10,12,9,10,11,9,11.92%,10.2%,10.2%,0.026490066,0.011037528,0.097130243,0.818984547,0.034707158,0.010845987,0.082429501,0.826464208,0.034707158,0.010845987,0.082429501,0.826464208
5018,1560,North Central,6,6,6,9,7,9,6,6,5,55.92%,46.7%,46.7%,0.009478673,0,0.246445498,0.744075829,0.022026432,0,0.268722467,0.700440529,0.022026432,0,0.268722467,0.700440529
1438,2395,North Central,3,6,3,5,6,5,6,6,6,60.55%,58.3%,58.3%,0.009174312,0.003058104,0.510703364,0.4617737,0.005747126,0,0.525862069,0.448275862,0.005747126,0,0.525862069,0.448275862
7584,470,North Central,6,6,6,6,6,6,6,6,6,41.81%,41.1%,41.1%,0.034802784,0.011600928,0.250580046,0.675174014,0.031042129,0.011086475,0.228381375,0.694013304,0.031042129,0.011086475,0.228381375,0.694013304
7588,640,Southwest,1,2,2,3,3,6,4,3,6,95.49%,84.7%,84.7%,0,0,0.884892086,0.107913669,0,0,0.910447761,0.082089552,0,0,0.910447761,0.082089552
9638,1420,Metro,6,6,6,6,6,7,6,6,6,57.88%,57.5%,57.5%,0.025839793,0.005167959,0.374677003,0.524547804,0.01994302,0.005698006,0.367521368,0.564102564,0.01994302,0.005698006,0.367521368,0.564102564
7592,480,Metro,5,3,6,6,3,6,3,4,5,75.35%,73.5%,73.5%,0.018072289,0.009036145,0.671686747,0.256024096,0.040268456,0.010067114,0.704697987,0.204697987,0.040268456,0.010067114,0.704697987,0.204697987
9648,1420,Metro,10,11,6,9,12,6,9,12,6,16.62%,11.1%,11.1%,0.010230179,0.002557545,0.051150895,0.902813299,0.007334963,0.002444988,0.058679707,0.897310513,0.007334963,0.002444988,0.058679707,0.897310513
5704,1140,Pikes Peak,1,6,1,2,6,2,5,6,3,54.48%,53.6%,53.6%,0,0.010752688,0.125448029,0.838709677,0,0.013745704,0.120274914,0.852233677,0,0.013745704,0.120274914,0.852233677
7606,140,Metro,12,11,7,11,12,9,12,12,9,9.22%,8.0%,8.0%,0.030520646,0.007181329,0.078994614,0.84021544,0.034816248,0.005802708,0.065764023,0.85106383,0.034816248,0.005802708,0.065764023,0.85106383
5436,2035,Southwest,2,3,5,3,3,6,6,4,7,80.86%,79.1%,79.1%,0.00308642,0.00308642,0.25308642,0.342592593,0,0.006756757,0.256756757,0.331081081,0,0.006756757,0.256756757,0.331081081
3512,880,Metro,6,3,7,5,4,6,6,5,8,96.15%,95.9%,95.9%,0.046178344,0.027070064,0.883757962,0.038216561,0.041666667,0.02724359,0.892628205,0.032051282,0.041666667,0.02724359,0.892628205,0.032051282
7610,900,Metro,9,9,9,9,10,9,10,10,9,10.94%,11.2%,11.2%,0.032478632,0.008547009,0.117948718,0.8,0.030050083,0.006677796,0.105175292,0.803005008,0.030050083,0.006677796,0.105175292,0.803005008
7611,980,Pikes Peak,6,5,6,6,6,5,5,6,5,78.15%,78.1%,78.1%,0.036036036,0.201801802,0.454054054,0.221621622,0.028248588,0.195856874,0.504708098,0.195856874,0.028248588,0.195856874,0.504708098,0.195856874
9660,1010,Pikes Peak,6,6,6,5,6,5,6,6,6,87.19%,83.7%,83.7%,0.022167488,0.110837438,0.5591133,0.231527094,0.017283951,0.113580247,0.555555556,0.239506173,0.017283951,0.113580247,0.555555556,0.239506173
1470,180,Metro,5,5,6,5,5,6,6,5,6,72.51%,68.3%,68.3%,0.035040431,0.283018868,0.345013477,0.274932615,0.042079208,0.274752475,0.341584158,0.274752475,0.042079208,0.274752475,0.341584158,0.274752475
1952,870,West Central,9,9,6,9,9,9,10,9,9,61.11%,55.8%,55.8%,0.011111111,0,0.088888889,0.833333333,0,0,0.091743119,0.844036697,0,0,0.091743119,0.844036697
5572,140,Metro,6,6,5,6,7,6,6,6,6,32.39%,30.5%,30.5%,0.035135135,0.010810811,0.151351351,0.748648649,0.037634409,0.005376344,0.174731183,0.739247312,0.037634409,0.005376344,0.174731183,0.739247312
5574,140,Metro,6,9,6,9,9,6,7,9,7,17.97%,15.7%,15.7%,0.017391304,0.014492754,0.101449275,0.831884058,0.017492711,0.014577259,0.10787172,0.813411079,0.017492711,0.014577259,0.10787172,0.813411079
5576,1010,Pikes Peak,5,5,6,7,5,7,3,5,3,81.65%,79.7%,79.7%,0.011450382,0.082061069,0.360687023,0.438931298,0.012121212,0.101010101,0.343434343,0.428282828,0.012121212,0.101010101,0.343434343,0.428282828
9673,2000,West Central,6,6,6,6,7,6,6,8,6,16.23%,15.1%,15.1%,0.011389522,0.004555809,0.134396355,0.817767654,0.017391304,0.004347826,0.110869565,0.845652174,0.017391304,0.004347826,0.110869565,0.845652174
5578,880,Metro,6,5,7,7,5,9,6,3,9,83.60%,81.4%,81.4%,0.049270073,0.302919708,0.505474453,0.091240876,0.058181818,0.252727273,0.518181818,0.101818182,0.058181818,0.252727273,0.518181818,0.101818182
5580,1420,Metro,10,11,10,9,10,9,11,11,10,10.33%,10.1%,10.1%,0.033333333,0.006666667,0.02,0.926666667,0.027932961,0.002793296,0.027932961,0.916201117,0.027932961,0.002793296,0.027932961,0.916201117
9678,1420,Metro,6,6,6,9,7,9,6,6,6,40.06%,37.6%,37.6%,0.02,0.0175,0.2025,0.7,0.01754386,0.012531328,0.175438596,0.744360902,0.01754386,0.012531328,0.175438596,0.744360902
3536,1420,Metro,10,9,9,9,9,9,11,9,10,11.29%,8.5%,8.5%,0.030588235,0.016470588,0.148235294,0.762352941,0.041484716,0.013100437,0.141921397,0.753275109,0.041484716,0.013100437,0.141921397,0.753275109
9682,20,Metro,6,6,5,6,6,7,5,6,5,40.06%,42.3%,42.3%,0.033149171,0.019337017,0.372928177,0.549723757,0.005128205,0.005128205,0.302564103,0.664102564,0.005128205,0.005128205,0.302564103,0.664102564
2866,1420,Metro,11,9,12,11,10,13,8,9,8,7.04%,8.9%,8.9%,0.0464,0,0.1088,0.8064,0.049919485,0.001610306,0.114331723,0.795491143,0.049919485,0.001610306,0.114331723,0.795491143
4686,1080,Pikes Peak,10,11,8,11,12,9,10,11,9,9.59%,10.1%,10.1%,0.036363636,0,0.083116883,0.831168831,0.015544041,0,0.082901554,0.862694301,0.015544041,0,0.082901554,0.862694301
3542,2650,Southeast,12,8,11,10,7,10,10,7,9,64.91%,63.5%,63.5%,0,0,0.761538462,0.238461538,0,0,0.732394366,0.267605634,0,0,0.732394366,0.267605634
2297,2000,West Central,6,5,9,6,5,6,6,5,6,67.76%,62.1%,62.1%,0.003676471,0,0.746323529,0.25,0.007352941,0.003676471,0.724264706,0.261029412,0.007352941,0.003676471,0.724264706,0.261029412
7640,1560,North Central,4,6,3,5,6,5,6,6,6,63.19%,56.1%,56.1%,0.009771987,0.016286645,0.312703583,0.615635179,0.009615385,0.012820513,0.25,0.666666667,0.009615385,0.012820513,0.25,0.666666667
4346,990,Pikes Peak,3,6,2,4,6,5,6,6,6,65.77%,58.7%,58.7%,0.016172507,0.110512129,0.229110512,0.541778976,0.017191977,0.134670487,0.23495702,0.507163324,0.017191977,0.134670487,0.23495702,0.507163324
1500,3120,North Central,7,7,7,10,7,9,8,8,7,44.68%,45.5%,45.5%,0.007418398,0.004451039,0.505934718,0.455489614,0.007587253,0.003034901,0.474962064,0.48861912,0.007587253,0.003034901,0.474962064,0.48861912
2298,1550,North Central,10,9,10,10,10,10,12,10,13,33.08%,34.6%,34.6%,0.094527363,0.024875622,0.116915423,0.7039801,0.100490196,0.031862745,0.147058824,0.659313725,0.100490196,0.031862745,0.147058824,0.659313725
1504,2690,Pikes Peak,7,7,6,9,7,8,6,7,6,57.81%,62.7%,62.7%,0.02143951,0.027565084,0.542113323,0.381316998,0.019817073,0.027439024,0.550304878,0.37804878,0.019817073,0.027439024,0.550304878,0.37804878
7650,1560,North Central,7,7,9,6,9,6,7,9,6,39.91%,36.6%,36.6%,0.00896861,0,0.210762332,0.757847534,0.008230453,0,0.234567901,0.740740741,0.008230453,0,0.234567901,0.740740741
5604,1010,Pikes Peak,6,6,6,6,9,6,7,9,7,53.63%,48.2%,48.2%,0.013953488,0.081395349,0.225581395,0.546511628,0.011185682,0.06935123,0.234899329,0.536912752,0.011185682,0.06935123,0.234899329,0.536912752
1510,130,Metro,11,13,9,12,13,9,13,13,10,3.56%,4.5%,4.5%,0.213483146,0.071161049,0.123595506,0.520599251,0.207476636,0.071028037,0.119626168,0.53271028,0.207476636,0.071028037,0.119626168,0.53271028
5610,1010,Pikes Peak,6,9,5,6,9,5,6,9,3,21.77%,22.2%,22.2%,0.037617555,0.042319749,0.181818182,0.647335423,0.034848485,0.046969697,0.190909091,0.627272727,0.034848485,0.046969697,0.190909091,0.627272727
7660,2750,Southwest,7,6,7,6,7,5,9,9,6,43.77%,46.8%,46.8%,0.003773585,0,0.301886792,0.675471698,0.007194245,0.003597122,0.334532374,0.636690647,0.007194245,0.003597122,0.334532374,0.636690647
6738,1520,Southwest,6,6,6,6,6,6,6,7,6,37.25%,38.0%,38.0%,0.025114155,0.015981735,0.210045662,0.652968037,0.026066351,0.014218009,0.225118483,0.632701422,0.026066351,0.014218009,0.225118483,0.632701422
5615,40,Metro,6,6,6,6,6,6,6,6,6,40.73%,38.6%,38.6%,0.018258427,0.008426966,0.44241573,0.487359551,0.014684288,0.008810573,0.446402349,0.494860499,0.014684288,0.008810573,0.446402349,0.494860499
1520,2000,West Central,6,5,6,3,4,3,3,4,3,57.95%,58.5%,58.5%,0.007978723,0.015957447,0.284574468,0.635638298,0.011792453,0.011792453,0.273584906,0.658018868,0.011792453,0.011792453,0.273584906,0.658018868
9714,1040,Pikes Peak,9,10,7,7,10,6,7,10,7,9.68%,7.9%,7.9%,0.040871935,0.016348774,0.103542234,0.795640327,0.039660057,0.014164306,0.09631728,0.813031161,0.039660057,0.014164306,0.09631728,0.813031161
5033,990,Pikes Peak,6,6,6,6,6,6,6,6,6,2.08%,0.0%,0.0%,0,0.131944444,0.236111111,0.569444444,0.016393443,0.180327869,0.270491803,0.508196721,0.016393443,0.180327869,0.270491803,0.508196721
1528,880,Metro,5,1,6,3,1,6,3,3,5,98.11%,98.6%,98.6%,0.005565863,0.06864564,0.836734694,0.057513915,0.004024145,0.052313883,0.863179074,0.048289738,0.004024145,0.052313883,0.863179074,0.048289738
7764,890,Southwest,2,5,2,5,5,3,3,6,3,52.90%,57.8%,57.8%,0,0,0.089171975,0.828025478,0.005847953,0,0.058479532,0.865497076,0.005847953,0,0.058479532,0.865497076
8106,900,Metro,11,9,10,10,9,9,9,8,9,6.55%,6.1%,6.1%,0.013100437,0.00727802,0.091703057,0.847161572,0.017910448,0.010447761,0.102985075,0.847761194,0.017910448,0.010447761,0.102985075,0.847761194
9729,3210,Northeast,3,6,1,5,6,3,6,6,5,58.79%,63.0%,63.0%,0.005025126,0.005025126,0.24120603,0.733668342,0,0.005,0.25,0.735,0,0.005,0.25,0.735
1538,2560,Southeast,2,6,3,1,6,1,5,6,5,58.06%,59.1%,59.1%,0,0,0.230088496,0.769911504,0,0.018518519,0.240740741,0.731481481,0,0.018518519,0.240740741,0.731481481
3592,1010,Pikes Peak,6,6,5,5,6,5,6,7,5,66.60%,67.6%,67.6%,0.037549407,0.079051383,0.290513834,0.462450593,0.025423729,0.076271186,0.286016949,0.472457627,0.025423729,0.076271186,0.286016949,0.472457627
9739,880,Metro,1,3,3,3,3,5,6,3,6,74.69%,84.9%,84.9%,0,0.23006135,0.722392638,0.029141104,0,0.231905465,0.725258493,0.038404727,0,0.231905465,0.725258493,0.038404727
5644,880,Metro,5,1,7,3,1,5,5,3,6,93.97%,93.0%,93.0%,0.011741683,0.183953033,0.745596869,0.039138943,0.009541985,0.152671756,0.79389313,0.02480916,0.009541985,0.152671756,0.79389313,0.02480916
7694,880,Metro,6,2,9,2,1,5,2,1,3,96.88%,95.9%,95.9%,0.027065527,0.00997151,0.915954416,0.034188034,0.02238806,0.005970149,0.926865672,0.029850746,0.02238806,0.005970149,0.926865672,0.029850746
7698,880,Metro,6,3,6,6,3,7,6,3,7,94.91%,93.1%,93.1%,0.085714286,0.057142857,0.802380952,0.042857143,0.076142132,0.040609137,0.83248731,0.038071066,0.076142132,0.040609137,0.83248731,0.038071066
1556,120,Metro,6,5,6,7,5,9,6,5,6,72.97%,68.2%,68.2%,0,0.022522523,0.279279279,0.648648649,0.008368201,0.008368201,0.30125523,0.635983264,0.008368201,0.008368201,0.30125523,0.635983264
3605,880,Metro,7,6,8,6,6,7,10,6,9,53.73%,50.8%,50.8%,0.080100125,0.025031289,0.480600751,0.370463079,0.078636959,0.034076016,0.47051114,0.373525557,0.078636959,0.034076016,0.47051114,0.373525557
7705,1010,Pikes Peak,10,12,6,10,12,9,11,12,9,29.09%,29.6%,29.6%,0.03348554,0.079147641,0.143074581,0.666666667,0.027777778,0.054093567,0.156432749,0.673976608,0.027777778,0.054093567,0.156432749,0.673976608
9756,180,Metro,9,5,12,10,5,13,10,4,13,70.08%,69.9%,69.9%,0.019011407,0.16730038,0.507604563,0.245247148,0.024390244,0.181988743,0.51782364,0.247654784,0.024390244,0.181988743,0.51782364,0.247654784
7714,40,Metro,1,6,2,5,6,5,6,6,6,30.74%,33.5%,33.5%,0.048513302,0.037558685,0.414710485,0.439749609,0.029513889,0.055555556,0.402777778,0.447916667,0.029513889,0.055555556,0.402777778,0.447916667
1571,130,Metro,10,12,9,9,12,8,10,12,7,0.41%,0.0%,0.0%,0.151950719,0.080082136,0.065708419,0.659137577,0.131147541,0.081967213,0.067622951,0.682377049,0.131147541,0.081967213,0.067622951,0.682377049
1572,130,Metro,9,9,10,12,9,12,10,9,10,19.69%,20.8%,20.8%,0.104247104,0.015444015,0.189189189,0.656370656,0.10982659,0.019267823,0.159922929,0.674373796,0.10982659,0.019267823,0.159922929,0.674373796
6406,900,Metro,12,13,12,13,13,12,13,13,12,10.94%,11.1%,11.1%,0.131578947,0.009695291,0.112188366,0.70498615,0.117812062,0.005610098,0.091164095,0.740532959,0.117812062,0.005610098,0.091164095,0.740532959
1574,130,Metro,12,12,13,13,12,13,13,12,13,5.70%,5.4%,5.4%,0.040716612,0.004885993,0.058631922,0.871335505,0.052459016,0.013114754,0.059016393,0.852459016,0.052459016,0.013114754,0.059016393,0.852459016
3624,1420,Metro,7,6,8,9,6,9,9,6,8,58.86%,55.5%,55.5%,0.03196347,0.029680365,0.271689498,0.609589041,0.027227723,0.032178218,0.267326733,0.606435644,0.027227723,0.032178218,0.267326733,0.606435644
4700,540,Metro,9,11,6,10,12,8,10,12,9,7.66%,8.7%,8.7%,0.008474576,0,0.033898305,0.898305085,0.008547009,0,0.021367521,0.923076923,0.008547009,0,0.021367521,0.923076923
1578,900,Metro,9,7,7,9,7,9,10,7,9,21.57%,20.3%,20.3%,0.019607843,0,0.117647059,0.862745098,0.015625,0,0.046875,0.9375,0.015625,0,0.046875,0.9375
1579,900,Metro,12,12,10,11,12,9,13,12,12,0.00%,0.0%,0.0%,0.038655462,0.025210084,0.119327731,0.778151261,0.057921635,0.022146508,0.107325383,0.764906303,0.057921635,0.022146508,0.107325383,0.764906303
8114,2610,Northwest,7,9,6,9,9,8,9,9,7,47.34%,42.9%,42.9%,0,0.007905138,0.102766798,0.865612648,0,0.014705882,0.106617647,0.871323529,0,0.014705882,0.106617647,0.871323529
1582,1020,Pikes Peak,9,12,8,10,12,9,12,13,10,26.19%,30.2%,30.2%,0.033834586,0.055137845,0.231829574,0.607769424,0.045576408,0.065683646,0.22386059,0.601876676,0.045576408,0.065683646,0.22386059,0.601876676
1586,1020,Pikes Peak,12,13,10,13,13,12,12,13,10,4.63%,3.3%,3.3%,0.043209877,0.009259259,0.070987654,0.833333333,0.047337278,0.00591716,0.059171598,0.840236686,0.047337278,0.00591716,0.059171598,0.840236686
5685,880,Metro,7,1,12,5,1,9,5,1,6,96.95%,95.5%,95.5%,0.001782531,0.156862745,0.79144385,0.016042781,0.005338078,0.199288256,0.740213523,0.03024911,0.005338078,0.199288256,0.740213523,0.03024911
265,900,Metro,8,7,8,9,8,9,9,8,9,15.77%,15.2%,15.2%,0.017521902,0.005006258,0.172715895,0.755944931,0.021276596,0.007978723,0.152925532,0.76462766,0.021276596,0.007978723,0.152925532,0.76462766
1592,1020,Pikes Peak,10,12,9,10,12,9,10,12,9,12.89%,12.6%,12.6%,0.012578616,0.009433962,0.116352201,0.795597484,0.012618297,0.012618297,0.085173502,0.829652997,0.012618297,0.012618297,0.085173502,0.829652997
3641,880,Metro,10,5,12,6,3,7,5,2,7,80.73%,80.9%,80.9%,0.048465267,0.331179321,0.484652666,0.084006462,0.072847682,0.337748344,0.433774834,0.089403974,0.072847682,0.337748344,0.433774834,0.089403974
3647,880,Metro,5,3,8,5,3,6,6,3,4,94.19%,91.2%,91.2%,0.026687598,0.114599686,0.8288854,0.015698587,0.021711367,0.116219668,0.830140485,0.019157088,0.021711367,0.116219668,0.830140485,0.019157088
3648,130,Metro,12,12,10,11,13,9,9,12,7,3.56%,3.3%,3.3%,0.078384798,0.023752969,0.047505938,0.809976247,0.088161209,0.022670025,0.047858942,0.801007557,0.088161209,0.022670025,0.047858942,0.801007557
2656,900,Metro,9,9,9,9,9,7,8,9,6,6.40%,5.7%,5.7%,0.064,0.0128,0.1104,0.7696,0.066365008,0.012066365,0.12066365,0.770739065,0.066365008,0.012066365,0.12066365,0.770739065
9795,3200,Northeast,10,6,12,6,6,6,6,6,6,67.43%,64.8%,64.8%,0.003289474,0,0.542763158,0.4375,0.004750594,0.004750594,0.524940618,0.458432304,0.004750594,0.004750594,0.524940618,0.458432304
1604,1020,Pikes Peak,9,9,9,9,9,8,7,9,6,38.41%,33.9%,33.9%,0.00952381,0.012698413,0.161904762,0.771428571,0.018987342,0.025316456,0.148734177,0.772151899,0.018987342,0.025316456,0.148734177,0.772151899
5702,880,Metro,8,5,10,6,6,6,6,6,6,66.50%,59.6%,59.6%,0.027777778,0.074074074,0.467592593,0.342592593,0.031390135,0.062780269,0.448430493,0.394618834,0.031390135,0.062780269,0.448430493,0.394618834
1608,520,Northeast,6,6,6,2,6,3,5,6,5,50.65%,34.7%,34.7%,0,0,0.263636364,0.736363636,0,0,0.209090909,0.781818182,0,0,0.209090909,0.781818182
7753,1420,Metro,9,9,9,12,9,12,11,9,12,32.64%,25.7%,25.7%,0.078703704,0.016203704,0.243055556,0.599537037,0.074324324,0.009009009,0.25,0.605855856,0.074324324,0.009009009,0.25,0.605855856
5706,20,Metro,5,1,6,3,1,6,3,1,5,93.39%,94.7%,94.7%,0.004555809,0.038724374,0.833712984,0.104783599,0.002118644,0.012711864,0.826271186,0.150423729,0.002118644,0.012711864,0.826271186,0.150423729
1613,1010,Pikes Peak,12,12,9,13,12,12,10,12,9,15.05%,13.7%,13.7%,0.05856833,0.019522777,0.095444685,0.754880694,0.070512821,0.008547009,0.104700855,0.752136752,0.070512821,0.008547009,0.104700855,0.752136752
1614,130,Metro,6,6,6,6,6,7,6,6,6,52.47%,51.5%,51.5%,0.033333333,0.190740741,0.22962963,0.444444444,0.045537341,0.176684882,0.225865209,0.468123862,0.045537341,0.176684882,0.225865209,0.468123862
1615,1040,Pikes Peak,13,12,12,13,12,13,9,9,8,4.35%,5.9%,5.9%,0.062111801,0.016563147,0.103519669,0.728778468,0.068965517,0.017241379,0.100985222,0.733990148,0.068965517,0.017241379,0.100985222,0.733990148
